datetime,yr,mnth,hr,holiday,weekday,workingday,season,temp,feelslike,humidity,precip,snowdepth,windspeed,cloudcover,uvindex,icon,sunlight_hours,mtillsunrise,mtillsunset,cnt
2011-09-29 12:00:00,0,9,12,0,4,1,4,22.1,22.1,61.44,0.0,0.0,13.2,86.7,6.0,partly-cloudy-day,11.8775,0,414,195.0
2011-09-29 13:00:00,0,9,13,0,4,1,4,23.9,23.9,60.71,0.0,0.0,10.8,86.7,7.0,partly-cloudy-day,11.8775,0,354,211.0
2011-09-29 14:00:00,0,9,14,0,4,1,4,23.3,23.3,59.87,0.0,0.0,13.0,87.5,7.0,partly-cloudy-day,11.8775,0,294,167.0
2011-09-29 15:00:00,0,9,15,0,4,1,4,24.9,24.9,51.55,0.0,0.0,19.6,48.2,5.0,partly-cloudy-day,11.8775,0,234,227.0
2011-09-29 16:00:00,0,9,16,0,4,1,4,25.0,25.0,45.0,0.0,0.0,24.8,81.3,3.0,partly-cloudy-day,11.8775,0,174,291.0
2011-09-29 17:00:00,0,9,17,0,4,1,4,24.9,24.9,42.13,0.0,0.0,23.5,49.2,2.0,partly-cloudy-day,11.8775,0,114,589.0
2011-09-29 18:00:00,0,9,18,0,4,1,4,24.1,24.1,46.52,0.0,0.0,19.8,24.4,1.0,partly-cloudy-day,11.8775,0,54,584.0
2011-09-29 19:00:00,0,9,19,0,4,1,4,22.6,22.6,43.76,0.0,0.0,14.0,24.4,0.0,partly-cloudy-night,11.8775,720,0,384.0
2011-09-29 20:00:00,0,9,20,0,4,1,4,21.6,21.6,51.0,0.0,0.0,5.3,0.0,0.0,clear-night,11.8775,660,0,273.0
2011-09-29 21:00:00,0,9,21,0,4,1,4,20.5,20.5,54.9,0.0,0.0,4.8,0.0,0.0,clear-night,11.8775,600,0,225.0
2011-09-29 22:00:00,0,9,22,0,4,1,4,19.5,19.5,59.35,0.0,0.0,0.0,0.0,0.0,clear-night,11.8775,540,0,175.0
2011-09-29 23:00:00,0,9,23,0,4,1,4,18.5,18.5,70.37,0.0,0.0,0.0,0.0,0.0,clear-night,11.8775,480,0,81.0
2011-09-30 00:00:00,0,9,0,0,5,1,4,16.7,16.7,79.6,0.0,0.0,6.7,0.0,0.0,clear-night,11.835833333333332,422,0,60.0
2011-09-30 01:00:00,0,9,1,0,5,1,4,16.5,16.5,84.16,0.0,0.0,6.7,0.0,0.0,clear-night,11.835833333333332,362,0,23.0
2011-09-30 02:00:00,0,9,2,0,5,1,4,16.4,16.4,80.69,0.0,0.0,5.2,0.0,0.0,clear-night,11.835833333333332,302,0,15.0
2011-09-30 03:00:00,0,9,3,0,5,1,4,16.5,16.5,83.96,0.0,0.0,7.3,0.0,0.0,clear-night,11.835833333333332,242,0,3.0
2011-09-30 04:00:00,0,9,4,0,5,1,4,16.5,16.5,85.13,0.0,0.0,0.5,0.0,0.0,clear-night,11.835833333333332,182,0,8.0
2011-09-30 05:00:00,0,9,5,0,5,1,4,16.8,16.8,83.98,0.0,0.0,12.5,0.0,0.0,clear-night,11.835833333333332,122,0,26.0
2011-09-30 06:00:00,0,9,6,0,5,1,4,16.6,16.6,84.0,0.0,0.0,12.2,24.4,0.0,partly-cloudy-night,11.835833333333332,62,0,98.0
2011-09-30 07:00:00,0,9,7,0,5,1,4,16.5,16.5,84.24,0.0,0.0,5.5,84.5,0.0,partly-cloudy-night,11.835833333333332,2,0,297.0
2011-09-30 08:00:00,0,9,8,0,5,1,4,16.9,16.9,82.58,0.0,0.0,13.9,82.9,2.0,partly-cloudy-day,11.835833333333332,0,652,456.0
2011-09-30 09:00:00,0,9,9,0,5,1,4,18.1,18.1,76.57,0.0,0.0,8.9,44.6,4.0,partly-cloudy-day,11.835833333333332,0,592,237.0
2011-09-30 10:00:00,0,9,10,0,5,1,4,19.2,19.2,71.77,0.0,0.0,12.7,46.2,5.0,partly-cloudy-day,11.835833333333332,0,532,168.0
2011-09-30 11:00:00,0,9,11,0,5,1,4,20.9,20.9,64.78,0.0,0.0,0.0,44.6,7.0,partly-cloudy-day,11.835833333333332,0,472,217.0
2011-09-30 12:00:00,0,9,12,0,5,1,4,23.0,23.0,57.95,0.0,0.0,5.2,46.6,7.0,partly-cloudy-day,11.835833333333332,0,412,254.0
2011-09-30 13:00:00,0,9,13,0,5,1,4,23.2,23.2,56.89,0.009,0.0,12.9,90.9,7.0,rain,11.835833333333332,0,352,266.0
2011-09-30 14:00:00,0,9,14,0,5,1,4,24.1,24.1,46.26,0.009,0.0,21.6,93.8,7.0,rain,11.835833333333332,0,292,266.0
2011-09-30 15:00:00,0,9,15,0,5,1,4,23.2,23.2,45.9,0.143,0.0,20.6,98.8,5.0,rain,11.835833333333332,0,232,245.0
2011-09-30 16:00:00,0,9,16,0,5,1,4,22.8,22.8,49.58,0.0,0.0,18.1,89.3,3.0,partly-cloudy-day,11.835833333333332,0,172,360.0
2011-09-30 17:00:00,0,9,17,0,5,1,4,21.8,21.8,54.45,0.0,0.0,14.2,89.7,1.0,partly-cloudy-day,11.835833333333332,0,112,591.0
2011-09-30 18:00:00,0,9,18,0,5,1,4,21.6,21.6,55.04,0.0,0.0,12.6,87.5,0.0,partly-cloudy-day,11.835833333333332,0,52,511.0
2011-09-30 19:00:00,0,9,19,0,5,1,4,19.9,19.9,49.86,0.0,0.0,23.7,51.0,0.0,partly-cloudy-night,11.835833333333332,721,0,374.0
2011-09-30 20:00:00,0,9,20,0,5,1,4,18.8,18.8,49.81,0.0,0.0,20.4,89.6,0.0,partly-cloudy-night,11.835833333333332,661,0,230.0
2011-09-30 21:00:00,0,9,21,0,5,1,4,17.9,17.9,51.92,0.0,0.0,18.3,87.4,0.0,partly-cloudy-night,11.835833333333332,601,0,206.0
2011-09-30 22:00:00,0,9,22,0,5,1,4,17.0,17.0,54.92,0.0,0.0,13.2,87.4,0.0,partly-cloudy-night,11.835833333333332,541,0,159.0
2011-09-30 23:00:00,0,9,23,0,5,1,4,16.8,16.8,56.74,0.0,0.0,21.5,88.1,0.0,partly-cloudy-night,11.835833333333332,481,0,132.0
2011-10-01 00:00:00,0,10,0,0,6,0,4,16.8,16.8,56.81,0.0,0.0,22.0,85.7,0.0,partly-cloudy-night,11.793888888888889,423,0,130.0
2011-10-01 01:00:00,0,10,1,0,6,0,4,16.0,16.0,62.62,0.0,0.0,25.5,85.4,0.0,partly-cloudy-night,11.793888888888889,363,0,58.0
2011-10-01 02:00:00,0,10,2,0,6,0,4,15.0,15.0,66.95,0.0,0.0,22.0,89.3,0.0,partly-cloudy-night,11.793888888888889,303,0,67.0
2011-10-01 03:00:00,0,10,3,0,6,0,4,14.2,14.2,62.41,0.0,0.0,27.5,90.1,0.0,cloudy,11.793888888888889,243,0,25.0
2011-10-01 04:00:00,0,10,4,0,6,0,4,13.9,13.9,59.15,0.0,0.0,27.5,90.1,0.0,cloudy,11.793888888888889,183,0,8.0
2011-10-01 05:00:00,0,10,5,0,6,0,4,13.1,13.1,58.31,0.0,0.0,26.9,90.1,0.0,cloudy,11.793888888888889,123,0,5.0
2011-10-01 06:00:00,0,10,6,0,6,0,4,12.8,12.8,62.45,0.0,0.0,20.5,100.0,0.0,cloudy,11.793888888888889,63,0,19.0
2011-10-01 07:00:00,0,10,7,0,6,0,4,12.0,12.0,66.05,0.0,0.0,22.2,90.1,0.0,cloudy,11.793888888888889,3,0,36.0
2011-10-01 08:00:00,0,10,8,0,6,0,4,11.8,11.8,66.98,0.0,0.0,17.0,100.0,1.0,cloudy,11.793888888888889,0,651,67.0
2011-10-01 09:00:00,0,10,9,0,6,0,4,11.0,11.0,75.16,0.267,0.0,22.5,100.0,2.0,rain,11.793888888888889,0,591,129.0
2011-10-01 10:00:00,0,10,10,0,6,0,4,10.8,10.8,77.8,0.125,0.0,27.0,100.0,3.0,rain,11.793888888888889,0,531,121.0
2011-10-01 11:00:00,0,10,11,0,6,0,4,10.7,10.7,78.43,0.384,0.0,23.7,100.0,4.0,rain,11.793888888888889,0,471,132.0
2011-10-01 12:00:00,0,10,12,0,6,0,4,10.0,7.2,82.55,1.95,0.0,22.4,100.0,5.0,rain,11.793888888888889,0,411,158.0
2011-10-01 13:00:00,0,10,13,0,6,0,4,10.0,7.5,86.96,0.964,0.0,19.1,100.0,6.0,rain,11.793888888888889,0,351,125.0
2011-10-01 14:00:00,0,10,14,0,6,0,4,10.7,10.7,82.65,0.0,0.0,21.8,100.0,5.0,cloudy,11.793888888888889,0,291,180.0
2011-10-01 15:00:00,0,10,15,0,6,0,4,11.0,11.0,81.09,0.022,0.0,15.6,99.6,4.0,rain,11.793888888888889,0,231,195.0
2011-10-01 16:00:00,0,10,16,0,6,0,4,11.8,11.8,73.04,0.0,0.0,25.6,99.6,3.0,cloudy,11.793888888888889,0,171,223.0
2011-10-01 17:00:00,0,10,17,0,6,0,4,11.1,11.1,75.41,0.0,0.0,20.9,100.0,1.0,cloudy,11.793888888888889,0,111,228.0
2011-10-01 18:00:00,0,10,18,0,6,0,4,10.8,10.8,78.05,0.0,0.0,13.4,100.0,0.0,cloudy,11.793888888888889,0,51,140.0
2011-10-01 19:00:00,0,10,19,0,6,0,4,9.9,7.8,87.24,1.074,0.0,15.0,99.2,0.0,rain,11.793888888888889,722,0,126.0
2011-10-01 20:00:00,0,10,20,0,6,0,4,9.9,8.0,82.89,0.143,0.0,13.4,100.0,0.0,rain,11.793888888888889,662,0,66.0
2011-10-01 21:00:00,0,10,21,0,6,0,4,9.1,7.3,87.34,0.0,0.0,11.8,100.0,0.0,cloudy,11.793888888888889,602,0,56.0
2011-10-01 22:00:00,0,10,22,0,6,0,4,9.1,7.4,92.02,0.769,0.0,11.1,100.0,0.0,rain,11.793888888888889,542,0,70.0
2011-10-01 23:00:00,0,10,23,0,6,0,4,9.1,6.9,92.08,0.022,0.0,15.0,100.0,0.0,rain,11.793888888888889,482,0,65.0
2011-10-02 00:00:00,0,10,0,0,0,0,4,9.9,8.1,87.5,0.289,0.0,13.1,100.0,0.0,rain,11.752222222222224,424,0,47.0
2011-10-02 01:00:00,0,10,1,0,0,0,4,9.1,6.3,92.18,1.052,0.0,20.2,100.0,0.0,rain,11.752222222222224,364,0,24.0
2011-10-02 02:00:00,0,10,2,0,0,0,4,9.1,6.6,87.26,1.216,0.0,16.7,100.0,0.0,rain,11.752222222222224,304,0,30.0
2011-10-02 03:00:00,0,10,3,0,0,0,4,8.1,5.0,86.84,0.769,0.0,20.4,98.1,0.0,rain,11.752222222222224,244,0,9.0
2011-10-02 04:00:00,0,10,4,0,0,0,4,7.9,4.9,86.86,1.278,0.0,18.6,94.3,0.0,rain,11.752222222222224,184,0,7.0
2011-10-02 05:00:00,0,10,5,0,0,0,4,7.8,4.9,87.01,0.421,0.0,17.4,99.2,0.0,rain,11.752222222222224,124,0,7.0
2011-10-02 06:00:00,0,10,6,0,0,0,4,7.0,3.8,86.9,0.0,0.0,18.5,90.1,0.0,cloudy,11.752222222222224,64,0,15.0
2011-10-02 07:00:00,0,10,7,0,0,0,4,7.0,4.9,82.34,0.0,0.0,11.4,90.1,0.0,cloudy,11.752222222222224,4,0,29.0
2011-10-02 08:00:00,0,10,8,0,0,0,4,7.8,5.5,77.9,0.0,0.0,13.2,90.1,2.0,cloudy,11.752222222222224,0,649,64.0
2011-10-02 09:00:00,0,10,9,0,0,0,4,8.1,5.8,76.69,0.0,0.0,14.0,100.0,4.0,cloudy,11.752222222222224,0,589,115.0
2011-10-02 10:00:00,0,10,10,0,0,0,4,9.1,5.9,75.74,0.0,0.0,23.6,89.7,5.0,partly-cloudy-day,11.752222222222224,0,529,248.0
2011-10-02 11:00:00,0,10,11,0,0,0,4,9.2,6.4,70.14,0.0,0.0,18.9,100.0,6.0,cloudy,11.752222222222224,0,469,292.0
2011-10-02 12:00:00,0,10,12,0,0,0,4,10.0,7.7,66.01,0.0,0.0,17.1,100.0,5.0,cloudy,11.752222222222224,0,409,321.0
2011-10-02 13:00:00,0,10,13,0,0,0,4,10.0,10.0,65.95,0.0,0.0,15.2,100.0,5.0,cloudy,11.752222222222224,0,349,308.0
2011-10-02 14:00:00,0,10,14,0,0,0,4,11.0,11.0,61.86,0.0,0.0,14.9,100.0,4.0,cloudy,11.752222222222224,0,289,256.0
2011-10-02 15:00:00,0,10,15,0,0,0,4,9.2,7.1,75.35,0.0,0.0,13.2,99.2,2.0,cloudy,11.752222222222224,0,229,173.0
2011-10-02 16:00:00,0,10,16,0,0,0,4,8.9,6.3,81.03,0.749,0.0,16.7,99.6,2.0,rain,11.752222222222224,0,169,206.0
2011-10-02 17:00:00,0,10,17,0,0,0,4,8.9,6.9,82.44,0.289,0.0,13.0,98.8,1.0,rain,11.752222222222224,0,109,167.0
2011-10-02 18:00:00,0,10,18,0,0,0,4,9.1,7.4,85.2,0.0,0.0,11.3,99.2,0.0,cloudy,11.752222222222224,0,49,174.0
2011-10-02 19:00:00,0,10,19,0,0,0,4,9.1,7.2,80.8,0.0,0.0,12.7,100.0,0.0,cloudy,11.752222222222224,723,0,162.0
2011-10-02 20:00:00,0,10,20,0,0,0,4,9.9,8.4,76.95,0.0,0.0,10.8,100.0,0.0,cloudy,11.752222222222224,663,0,87.0
2011-10-02 21:00:00,0,10,21,0,0,0,4,9.1,6.7,75.47,0.0,0.0,15.8,98.2,0.0,cloudy,11.752222222222224,603,0,88.0
2011-10-02 22:00:00,0,10,22,0,0,0,4,8.8,6.6,72.72,0.0,0.0,14.6,82.9,0.0,partly-cloudy-night,11.752222222222224,543,0,64.0
2011-10-02 23:00:00,0,10,23,0,0,0,4,8.8,8.2,81.05,0.0,0.0,5.8,92.1,0.0,cloudy,11.752222222222224,483,0,25.0
2011-10-03 00:00:00,0,10,0,0,1,1,4,8.8,8.2,81.73,0.0,0.0,5.5,87.5,0.0,partly-cloudy-night,11.710555555555556,425,0,16.0
2011-10-03 01:00:00,0,10,1,0,1,1,4,8.0,6.9,85.85,0.0,0.0,7.3,82.9,0.0,partly-cloudy-night,11.710555555555556,365,0,6.0
2011-10-03 02:00:00,0,10,2,0,1,1,4,8.7,8.7,81.95,0.0,0.0,4.8,86.5,0.0,partly-cloudy-night,11.710555555555556,305,0,4.0
2011-10-03 03:00:00,0,10,3,0,1,1,4,8.8,7.8,77.85,0.0,0.0,7.3,90.1,0.0,cloudy,11.710555555555556,245,0,7.0
2011-10-03 04:00:00,0,10,4,0,1,1,4,8.7,8.7,82.38,0.0,0.0,0.0,89.3,0.0,partly-cloudy-night,11.710555555555556,185,0,8.0
2011-10-03 05:00:00,0,10,5,0,1,1,4,8.1,7.1,86.12,0.0,0.0,6.7,27.6,0.0,partly-cloudy-night,11.710555555555556,125,0,21.0
2011-10-03 06:00:00,0,10,6,0,1,1,4,8.7,8.7,82.44,0.0,0.0,0.0,83.1,0.0,partly-cloudy-night,11.710555555555556,65,0,94.0
2011-10-03 07:00:00,0,10,7,0,1,1,4,8.9,8.9,73.28,0.022,0.0,0.0,92.7,0.0,rain,11.710555555555556,5,0,249.0
2011-10-03 08:00:00,0,10,8,0,1,1,4,9.0,7.8,73.24,0.0,0.0,8.3,92.7,1.0,cloudy,11.710555555555556,0,648,372.0
2011-10-03 09:00:00,0,10,9,0,1,1,4,9.1,8.3,72.28,0.0,0.0,6.7,96.4,2.0,cloudy,11.710555555555556,0,588,153.0
2011-10-03 10:00:00,0,10,10,0,1,1,4,10.7,10.7,68.32,0.0,0.0,5.4,92.1,3.0,cloudy,11.710555555555556,0,528,101.0
2011-10-03 11:00:00,0,10,11,0,1,1,4,10.8,10.8,67.87,0.0,0.0,7.7,99.2,4.0,cloudy,11.710555555555556,0,468,126.0
2011-10-03 12:00:00,0,10,12,0,1,1,4,11.1,11.1,69.92,0.0,0.0,14.4,98.2,4.0,cloudy,11.710555555555556,0,408,147.0
2011-10-03 13:00:00,0,10,13,0,1,1,4,11.1,11.1,69.89,0.0,0.0,9.6,99.2,4.0,cloudy,11.710555555555556,0,348,118.0
2011-10-03 14:00:00,0,10,14,0,1,1,4,11.8,11.8,66.77,0.0,0.0,11.6,99.6,3.0,cloudy,11.710555555555556,0,288,120.0
2011-10-03 15:00:00,0,10,15,0,1,1,4,11.1,11.1,74.14,0.0,0.0,9.4,96.4,3.0,cloudy,11.710555555555556,0,228,101.0
2011-10-03 16:00:00,0,10,16,0,1,1,4,11.7,11.7,71.96,0.0,0.0,1.1,100.0,3.0,cloudy,11.710555555555556,0,168,218.0
2011-10-03 17:00:00,0,10,17,0,1,1,4,11.0,11.0,75.93,0.0,0.0,7.6,100.0,1.0,cloudy,11.710555555555556,0,108,495.0
2011-10-03 18:00:00,0,10,18,0,1,1,4,11.0,11.0,75.28,0.0,0.0,12.4,100.0,0.0,cloudy,11.710555555555556,0,48,412.0
2011-10-03 19:00:00,0,10,19,0,1,1,4,11.0,11.0,76.86,0.0,0.0,5.9,99.2,0.0,cloudy,11.710555555555556,724,0,315.0
2011-10-03 20:00:00,0,10,20,0,1,1,4,10.8,10.8,78.07,0.0,0.0,0.7,89.3,0.0,partly-cloudy-night,11.710555555555556,664,0,204.0
2011-10-03 21:00:00,0,10,21,0,1,1,4,10.9,10.9,81.53,0.0,0.0,0.4,100.0,0.0,cloudy,11.710555555555556,604,0,138.0
2011-10-03 22:00:00,0,10,22,0,1,1,4,10.9,10.9,81.96,0.0,0.0,0.0,100.0,0.0,cloudy,11.710555555555556,544,0,91.0
2011-10-03 23:00:00,0,10,23,0,1,1,4,11.0,11.0,82.96,0.0,0.0,5.2,100.0,0.0,cloudy,11.710555555555556,484,0,54.0
2011-10-04 00:00:00,0,10,0,0,2,1,4,10.9,10.9,83.43,0.0,0.0,7.1,100.0,0.0,cloudy,11.668611111111112,426,0,27.0
2011-10-04 01:00:00,0,10,1,0,2,1,4,10.9,10.9,87.54,0.022,0.0,5.4,100.0,0.0,rain,11.668611111111112,366,0,9.0
2011-10-04 02:00:00,0,10,2,0,2,1,4,10.7,10.7,88.77,0.0,0.0,7.1,100.0,0.0,cloudy,11.668611111111112,306,0,3.0
2011-10-04 03:00:00,0,10,3,0,2,1,4,10.9,10.9,87.61,0.0,0.0,0.5,99.8,0.0,cloudy,11.668611111111112,246,0,6.0
2011-10-04 04:00:00,0,10,4,0,2,1,4,10.9,10.9,87.56,0.0,0.0,0.5,99.2,0.0,cloudy,11.668611111111112,186,0,7.0
2011-10-04 05:00:00,0,10,5,0,2,1,4,10.9,10.9,83.44,0.0,0.0,5.0,55.0,0.0,partly-cloudy-night,11.668611111111112,126,0,27.0
2011-10-04 06:00:00,0,10,6,0,2,1,4,10.7,10.7,84.64,0.0,0.0,8.9,28.0,0.0,partly-cloudy-night,11.668611111111112,66,0,112.0
2011-10-04 07:00:00,0,10,7,0,2,1,4,10.6,10.6,84.74,0.0,0.0,7.5,46.4,0.0,partly-cloudy-night,11.668611111111112,6,0,309.0
2011-10-04 08:00:00,0,10,8,0,2,1,4,10.9,10.9,87.56,0.0,0.0,5.5,47.8,2.0,partly-cloudy-day,11.668611111111112,0,646,400.0
2011-10-04 09:00:00,0,10,9,0,2,1,4,12.8,12.8,77.49,0.0,0.0,15.0,90.1,4.0,cloudy,11.668611111111112,0,586,187.0
2011-10-04 10:00:00,0,10,10,0,2,1,4,13.9,13.9,69.95,0.0,0.0,16.6,85.9,5.0,partly-cloudy-day,11.668611111111112,0,526,126.0
2011-10-04 11:00:00,0,10,11,0,2,1,4,15.1,15.1,66.58,0.0,0.0,18.6,47.7,6.0,partly-cloudy-day,11.668611111111112,0,466,124.0
2011-10-04 12:00:00,0,10,12,0,2,1,4,17.8,17.8,63.35,0.0,0.0,18.2,86.7,7.0,partly-cloudy-day,11.668611111111112,0,406,199.0
2011-10-04 13:00:00,0,10,13,0,2,1,4,18.8,18.8,56.4,0.0,0.0,20.3,52.0,7.0,partly-cloudy-day,11.668611111111112,0,346,173.0
2011-10-04 14:00:00,0,10,14,0,2,1,4,19.2,19.2,55.25,0.0,0.0,20.1,51.4,7.0,partly-cloudy-day,11.668611111111112,0,286,183.0
2011-10-04 15:00:00,0,10,15,0,2,1,4,19.9,19.9,52.75,0.0,0.0,16.6,82.3,6.0,partly-cloudy-day,11.668611111111112,0,226,194.0
2011-10-04 16:00:00,0,10,16,0,2,1,4,19.9,19.9,55.74,0.0,0.0,19.2,86.1,3.0,partly-cloudy-day,11.668611111111112,0,166,309.0
2011-10-04 17:00:00,0,10,17,0,2,1,4,19.9,19.9,55.75,0.0,0.0,22.6,52.8,2.0,partly-cloudy-day,11.668611111111112,0,106,585.0
2011-10-04 18:00:00,0,10,18,0,2,1,4,18.9,18.9,59.45,0.0,0.0,25.6,52.0,0.0,partly-cloudy-day,11.668611111111112,0,46,524.0
2011-10-04 19:00:00,0,10,19,0,2,1,4,18.0,18.0,63.75,0.0,0.0,18.3,84.5,0.0,partly-cloudy-night,11.668611111111112,725,0,345.0
2011-10-04 20:00:00,0,10,20,0,2,1,4,17.0,17.0,67.92,0.0,0.0,15.0,27.3,0.0,partly-cloudy-night,11.668611111111112,665,0,261.0
2011-10-04 21:00:00,0,10,21,0,2,1,4,16.6,16.6,69.97,0.0,0.0,14.6,1.0,0.0,clear-night,11.668611111111112,605,0,166.0
2011-10-04 22:00:00,0,10,22,0,2,1,4,15.7,15.7,74.25,0.0,0.0,9.7,0.0,0.0,clear-night,11.668611111111112,545,0,114.0
2011-10-04 23:00:00,0,10,23,0,2,1,4,15.7,15.7,73.98,0.0,0.0,9.2,0.0,0.0,clear-night,11.668611111111112,485,0,66.0
2011-10-05 00:00:00,0,10,0,0,3,1,4,14.9,14.9,77.81,0.0,0.0,9.0,0.0,0.0,clear-night,11.627222222222224,427,0,43.0
2011-10-05 01:00:00,0,10,1,0,3,1,4,14.8,14.8,78.54,0.0,0.0,9.3,0.0,0.0,clear-night,11.627222222222224,367,0,11.0
2011-10-05 02:00:00,0,10,2,0,3,1,4,14.8,14.8,78.65,0.0,0.0,10.8,0.0,0.0,clear-night,11.627222222222224,307,0,3.0
2011-10-05 03:00:00,0,10,3,0,3,1,4,13.9,13.9,82.54,0.0,0.0,10.9,0.0,0.0,clear-night,11.627222222222224,247,0,6.0
2011-10-05 04:00:00,0,10,4,0,3,1,4,13.7,13.7,82.62,0.0,0.0,7.7,0.0,0.0,clear-night,11.627222222222224,187,0,5.0
2011-10-05 05:00:00,0,10,5,0,3,1,4,13.0,13.0,86.26,0.0,0.0,0.9,0.0,0.0,clear-night,11.627222222222224,127,0,32.0
2011-10-05 06:00:00,0,10,6,0,3,1,4,12.8,12.8,83.1,0.0,0.0,9.0,0.0,0.0,clear-night,11.627222222222224,67,0,117.0
2011-10-05 07:00:00,0,10,7,0,3,1,4,12.7,12.7,83.82,0.0,0.0,7.3,24.4,0.0,partly-cloudy-night,11.627222222222224,7,0,301.0
2011-10-05 08:00:00,0,10,8,0,3,1,4,13.6,13.6,79.09,0.0,0.0,7.1,0.0,2.0,clear-day,11.627222222222224,0,645,467.0
2011-10-05 09:00:00,0,10,9,0,3,1,4,16.6,16.6,65.12,0.0,0.0,9.7,0.0,4.0,clear-day,11.627222222222224,0,585,219.0
2011-10-05 10:00:00,0,10,10,0,3,1,4,17.8,17.8,60.54,0.0,0.0,20.4,0.0,5.0,clear-day,11.627222222222224,0,525,133.0
2011-10-05 11:00:00,0,10,11,0,3,1,4,18.8,18.8,56.48,0.0,0.0,25.4,0.0,7.0,clear-day,11.627222222222224,0,465,170.0
2011-10-05 12:00:00,0,10,12,0,3,1,4,20.8,20.8,47.5,0.0,0.0,18.7,0.0,7.0,clear-day,11.627222222222224,0,405,214.0
2011-10-05 13:00:00,0,10,13,0,3,1,4,21.8,21.8,44.67,0.0,0.0,22.0,0.0,8.0,clear-day,11.627222222222224,0,345,219.0
2011-10-05 14:00:00,0,10,14,0,3,1,4,22.8,22.8,41.82,0.0,0.0,15.6,1.0,7.0,clear-day,11.627222222222224,0,285,190.0
2011-10-05 15:00:00,0,10,15,0,3,1,4,22.8,22.8,40.84,0.0,0.0,18.7,0.0,6.0,clear-day,11.627222222222224,0,225,182.0
2011-10-05 16:00:00,0,10,16,0,3,1,4,23.1,23.1,45.61,0.0,0.0,18.6,0.0,4.0,clear-day,11.627222222222224,0,165,282.0
2011-10-05 17:00:00,0,10,17,0,3,1,4,23.1,23.1,45.87,0.0,0.0,21.5,0.0,2.0,clear-day,11.627222222222224,0,105,591.0
2011-10-05 18:00:00,0,10,18,0,3,1,4,22.8,22.8,46.79,0.0,0.0,16.1,0.0,1.0,clear-day,11.627222222222224,0,45,593.0
2011-10-05 19:00:00,0,10,19,0,3,1,4,20.8,20.8,53.61,0.0,0.0,10.5,0.0,0.0,clear-night,11.627222222222224,726,0,374.0
2011-10-05 20:00:00,0,10,20,0,3,1,4,19.5,19.5,58.47,0.0,0.0,8.3,0.0,0.0,clear-night,11.627222222222224,666,0,246.0
2011-10-05 21:00:00,0,10,21,0,3,1,4,16.4,16.4,79.16,0.0,0.0,9.9,0.0,0.0,clear-night,11.627222222222224,606,0,201.0
2011-10-05 22:00:00,0,10,22,0,3,1,4,15.7,15.7,83.69,0.0,0.0,6.7,0.0,0.0,clear-night,11.627222222222224,546,0,154.0
2011-10-05 23:00:00,0,10,23,0,3,1,4,16.4,16.4,73.92,0.0,0.0,7.3,0.0,0.0,clear-night,11.627222222222224,486,0,73.0
2011-10-06 00:00:00,0,10,0,0,4,1,4,15.6,15.6,77.44,0.0,0.0,7.9,24.4,0.0,partly-cloudy-night,11.585555555555556,428,0,40.0
2011-10-06 01:00:00,0,10,1,0,4,1,4,15.5,15.5,72.98,0.0,0.0,12.6,0.0,0.0,clear-night,11.585555555555556,368,0,22.0
2011-10-06 02:00:00,0,10,2,0,4,1,4,14.8,14.8,64.77,0.0,0.0,12.4,25.4,0.0,partly-cloudy-night,11.585555555555556,308,0,10.0
2011-10-06 03:00:00,0,10,3,0,4,1,4,13.7,13.7,68.14,0.0,0.0,12.6,47.6,0.0,partly-cloudy-night,11.585555555555556,248,0,5.0
2011-10-06 04:00:00,0,10,4,0,4,1,4,12.9,12.9,67.42,0.0,0.0,14.1,83.1,0.0,partly-cloudy-night,11.585555555555556,188,0,5.0
2011-10-06 05:00:00,0,10,5,0,4,1,4,12.5,12.5,64.7,0.0,0.0,17.2,25.4,0.0,partly-cloudy-night,11.585555555555556,128,0,24.0
2011-10-06 06:00:00,0,10,6,0,4,1,4,11.6,11.6,64.27,0.0,0.0,12.6,24.4,0.0,partly-cloudy-night,11.585555555555556,68,0,114.0
2011-10-06 07:00:00,0,10,7,0,4,1,4,10.7,10.7,68.49,0.0,0.0,12.4,24.4,0.0,partly-cloudy-night,11.585555555555556,8,0,302.0
2011-10-06 08:00:00,0,10,8,0,4,1,4,11.5,11.5,64.65,0.0,0.0,12.7,24.4,2.0,partly-cloudy-day,11.585555555555556,0,643,457.0
2011-10-06 09:00:00,0,10,9,0,4,1,4,13.0,13.0,61.85,0.0,0.0,10.9,24.4,4.0,partly-cloudy-day,11.585555555555556,0,583,208.0
2011-10-06 10:00:00,0,10,10,0,4,1,4,14.1,14.1,61.4,0.0,0.0,12.2,0.0,6.0,clear-day,11.585555555555556,0,523,129.0
2011-10-06 11:00:00,0,10,11,0,4,1,4,16.7,16.7,52.5,0.0,0.0,7.6,0.0,7.0,clear-day,11.585555555555556,0,463,144.0
2011-10-06 12:00:00,0,10,12,0,4,1,4,17.8,17.8,48.92,0.0,0.0,5.2,0.0,8.0,clear-day,11.585555555555556,0,403,226.0
2011-10-06 13:00:00,0,10,13,0,4,1,4,18.8,18.8,49.1,0.0,0.0,5.2,24.4,8.0,partly-cloudy-day,11.585555555555556,0,343,191.0
