name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
washington DC,2011-09-14,30,19.7,24.6,31.4,19.7,25,18.5,70.4,0,0,0,,0,0,33.5,24.9,191.8,1013.8,35.9,15.1,245,21.3,8,,2011-09-14T06:48:18,2011-09-14T19:18:34,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-15,25.7,13,20.3,25.7,13,20.3,15,71.9,0.844,100,16.67,rain,0,0,54.5,35.5,344.3,1014.8,75.4,15.3,197.8,16.9,8,,2011-09-15T06:49:11,2011-09-15T19:16:58,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-16,18,9.9,14.2,18,7.9,14,6.2,59.8,0,0,0,,0,0,25.9,17.7,343.9,1026.6,68.8,16,154.9,13.4,7,,2011-09-16T06:50:05,2011-09-16T19:15:21,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-17,17.8,13.6,15.5,17.8,13.6,15.5,10.4,71.6,0,0,0,,0,0,,17,39.8,1028.3,91.4,16,71.7,6.1,2,,2011-09-17T06:50:59,2011-09-17T19:13:45,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-18,19.9,12.8,16.1,19.9,12.8,16.1,10.7,70.6,0,0,0,,0,0,,15.8,41.4,1027.9,81.1,16,224.4,19.3,7,,2011-09-18T06:51:52,2011-09-18T19:12:09,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-19,20.8,15.7,18.3,20.8,15.7,18.3,12.6,70.1,0,0,0,,0,0,,14.3,107.8,1023.9,98.7,16,236.8,20.3,8,,2011-09-19T06:52:46,2011-09-19T19:10:32,0.74,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-20,21.1,17.8,19.1,21.1,17.8,19.1,16.7,86.6,4.052,100,20.83,rain,0,0,,16.1,193.8,1020.3,89.6,15,137.1,11.9,5,,2011-09-20T06:53:40,2011-09-20T19:08:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-21,23.9,17.9,20.6,23.9,17.9,20.6,18.8,90.1,0.345,100,20.83,rain,0,0,,14.5,105.7,1021.2,90.2,12.3,171.9,14.7,6,,2011-09-21T06:54:34,2011-09-21T19:07:19,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2011-09-22,25.1,20.8,22.3,25.1,20.8,22.3,20.6,90.3,0,0,0,,0,0,,14.2,177.6,1019.4,96.1,14.2,137.2,12.1,5,,2011-09-22T06:55:28,2011-09-22T19:05:43,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-23,22.1,20.7,21.6,22.1,20.7,21.6,21,96.6,26.185,100,45.83,rain,0,0,,12.5,179.3,1015.9,96.2,9.7,77.2,6.7,3,,2011-09-23T06:56:23,2011-09-23T19:04:06,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-24,23.8,19.1,21.3,23.8,19.1,21.3,19,86.8,0.011,100,4.17,rain,0,0,,10.6,27.3,1017,90.3,15.9,98.4,8.6,4,,2011-09-24T06:57:17,2011-09-24T19:02:30,0.91,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-25,26,19.9,22.6,26,19.9,22.6,19.9,85.4,1.696,100,20.83,rain,0,0,,9.2,63.1,1018.2,93.7,13.9,110.3,9.4,4,,2011-09-25T06:58:12,2011-09-25T19:00:54,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2011-09-26,26.8,21.7,23.3,28.1,21.7,23.4,20.5,84.7,0,0,0,,0,0,,14.6,184.8,1015.1,90.1,15.3,166.8,14.3,6,,2011-09-26T06:59:07,2011-09-26T18:59:18,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-27,25.8,21,22.8,25.8,21,22.8,20.9,89.2,0.303,100,8.33,rain,0,0,,13,168.9,1012.6,86.9,15,111.4,9.8,4,,2011-09-27T07:00:01,2011-09-27T18:57:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-28,26.8,20.7,22.7,28,20.7,22.8,19.9,84.6,12.345,100,25,rain,0,0,48.2,18.4,150,1010.9,86.6,15,152.3,13.1,6,,2011-09-28T07:00:57,2011-09-28T18:56:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2011-09-29,25,18.5,21.9,25,18.5,21.9,16,71.5,0,0,0,,0,0,35.3,24.8,247.1,1007.5,64.6,14.4,198.5,17.2,7,,2011-09-29T07:01:52,2011-09-29T18:54:31,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-09-30,24.1,16.4,19.1,24.1,16.4,19.1,12.3,66.3,0.161,100,12.5,rain,0,0,37.1,23.7,288.8,1006.2,55.3,15.8,204.3,17.6,7,,2011-09-30T07:02:47,2011-09-30T18:52:56,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-01,16.8,9.1,11.7,16.8,6.9,11.1,7.2,74.8,5.72,100,41.67,rain,0,0,44.3,27.5,312.7,1008.7,96.6,15.7,145.1,12.7,6,,2011-10-01T07:03:43,2011-10-01T18:51:21,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-02,11,7,8.9,11,3.8,6.7,5.4,79.3,6.063,100,33.33,rain,0,0,37.1,23.6,293.3,1011.7,96.7,15.2,153.5,13.4,6,,2011-10-02T07:04:39,2011-10-02T18:49:47,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-03,11.8,8,10.1,11.8,6.9,9.8,6.1,76.6,0.022,100,4.17,rain,0,0,,14.4,278,1017.2,91.8,16,125,10.8,4,,2011-10-03T07:05:35,2011-10-03T18:48:13,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-04,19.9,10.6,14.9,19.9,10.6,14.9,9.7,72.4,0.022,100,4.17,rain,0,0,37.1,25.6,312.9,1020.4,61.5,15.9,202.2,17.7,7,,2011-10-04T07:06:32,2011-10-04T18:46:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-05,23.1,12.7,17.6,23.1,12.7,17.6,10.6,65.7,0,0,0,,0,0,33.5,25.4,318.8,1022.3,1.1,15.8,221.2,19.1,8,,2011-10-05T07:07:28,2011-10-05T18:45:06,0.28,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2011-10-06,20,10.7,15.6,20,10.7,15.6,8.1,62.4,0,0,0,,0,0,,17.2,44.3,1028,16.7,16,222.3,19.1,8,,2011-10-06T07:08:25,2011-10-06T18:43:33,0.31,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-07,23.6,10.5,16.1,23.6,10.5,16.1,10.1,70.3,0,0,0,,0,0,,15.4,128.1,1030.3,6.1,16,217.9,18.9,8,,2011-10-07T07:09:23,2011-10-07T18:42:01,0.35,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-08,23.8,11.5,16.9,23.8,11.5,16.9,10.7,69.8,0,0,0,,0,0,,9.2,149.8,1032.7,3,15.9,215,18.7,7,,2011-10-08T07:10:20,2011-10-08T18:40:29,0.38,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-09,25.1,12.4,17.8,25.1,12.4,17.8,12.3,72.6,0,0,0,,0,0,,10.7,189.7,1030.1,35.2,15.7,210.2,18.1,7,,2011-10-09T07:11:18,2011-10-09T18:38:58,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-10,28,12.9,19.3,27.5,12.9,19.3,13.8,73.7,0,0,0,,0,0,,10.1,56.6,1024.6,82.1,15.3,127.5,11,5,,2011-10-10T07:12:16,2011-10-10T18:37:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-11,21,16.7,19.2,21,16.7,19.2,15.8,80.9,0,0,0,,0,0,,15.7,44,1020,96.1,16,74.1,6.2,2,,2011-10-11T07:13:14,2011-10-11T18:35:58,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-12,18.8,17.9,18.3,18.8,17.9,18.3,16.5,89.1,10.571,100,41.67,rain,0,0,38.9,28.4,66.3,1014.4,100,13.1,73.2,6.3,3,,2011-10-12T07:14:13,2011-10-12T18:34:28,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-13,24.1,18.1,20.2,24.1,18.1,20.2,18.5,90.7,8.541,100,41.67,rain,0,0,57.2,34.5,122.4,1005.6,97.2,11.1,153.3,13.2,6,,2011-10-13T07:15:12,2011-10-13T18:33:00,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-14,22,14.1,18.8,22,14.1,18.8,13.3,73.8,15.207,100,37.5,rain,0,0,44.3,27.1,237.4,1000.4,71.5,15.6,140.5,12.2,5,,2011-10-14T07:16:12,2011-10-14T18:31:32,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-15,21.8,11,16.1,21.8,11,16.1,5,49.7,0,0,0,,0,0,52,36.3,234.1,1008,22.4,16,204.4,17.6,7,,2011-10-15T07:17:11,2011-10-15T18:30:05,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-16,21.7,9.8,16.3,21.7,8.2,16.2,5.3,49.3,0,0,0,,0,0,40.7,30.8,210.8,1013.2,35.8,16,198.9,17.1,7,,2011-10-16T07:18:11,2011-10-16T18:28:38,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-17,20.1,15.6,17.7,20.1,15.6,17.7,8.8,56.9,0,0,0,,0,0,38.9,26.7,242.8,1009.4,66.7,16,171.6,14.7,6,,2011-10-17T07:19:12,2011-10-17T18:27:13,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-18,22.8,12.8,17.4,22.8,12.8,17.4,11.5,71,0,0,0,,0,0,,15.6,64.5,1010.1,83.1,15.2,159.7,13.9,6,,2011-10-18T07:20:13,2011-10-18T18:25:48,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-19,21,16,18,21,16,18,16,88.2,12.536,100,62.5,rain,0,0,48.2,31.3,62,999.2,98.4,12,115.4,9.9,5,,2011-10-19T07:21:14,2011-10-19T18:24:25,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-20,20,12,15.1,20,12,15.1,8.2,65.1,0.033,100,8.33,rain,0,0,58.7,37.8,213.2,999.8,78.1,16,179.6,15.4,7,,2011-10-20T07:22:15,2011-10-20T18:23:02,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-21,16.1,7.9,12.3,16.1,5.9,11.9,4.1,58.4,0,0,0,,0,0,36.7,24.2,282.5,1015.6,55.3,16,168.3,14.4,7,,2011-10-21T07:23:17,2011-10-21T18:21:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-22,15.7,8.5,11.9,15.7,7.6,11.9,4.9,63.2,0,0,0,,0,0,31.3,15.6,305.4,1020.4,47.9,15.9,179.5,15.5,6,,2011-10-22T07:24:19,2011-10-22T18:20:19,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-23,17.1,6.5,11.8,17.1,5.2,11.7,7.2,74.9,0,0,0,,0,0,,15.7,165.3,1020.5,37.3,14.8,180.2,15.5,7,,2011-10-23T07:25:22,2011-10-23T18:18:59,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-24,19.1,9.6,13.9,19.1,8.7,13.9,9.9,77.6,3.192,100,8.33,rain,0,0,,16,198.4,1018.5,66.7,14.5,128.3,11.2,5,,2011-10-24T07:26:24,2011-10-24T18:17:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-25,19.1,9.8,14.4,19.1,8.6,14.3,6.8,63.5,0.022,100,4.17,rain,0,0,38.6,25.6,288.4,1020.6,23.9,15.8,182.2,15.8,7,,2011-10-25T07:27:28,2011-10-25T18:16:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-26,19.1,11.8,15.1,19.1,11.8,15.1,9.8,70.9,0.267,100,4.17,rain,0,0,27.7,21.6,196.1,1013,83,15.7,122.9,10.5,5,,2011-10-26T07:28:31,2011-10-26T18:15:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-27,18.2,9.1,14.8,18.2,5.2,14.6,12,83.6,3.531,100,37.5,rain,0,0,62,41.9,311.1,1006.6,96,14.9,85.9,7.4,3,,2011-10-27T07:29:35,2011-10-27T18:13:51,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-28,10.7,4.8,7.5,10.7,1.4,5,-0.3,58.3,0.346,100,12.5,rain,0,0,45.9,27.5,37.1,1022.5,79.1,16,102.7,8.9,5,,2011-10-28T07:30:39,2011-10-28T18:12:37,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-29,5.7,1.1,3.7,2.2,-3.9,-1,1.9,88.4,30.827,100,83.33,"rain,snow",0,0,41.7,32.7,2.9,1016.8,91.5,11.5,52.3,4.5,3,,2011-10-29T07:31:43,2011-10-29T18:11:24,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-30,12,1.7,6.3,12,-2.9,4.4,-0.8,63.6,0,0,0,,0,0,33.5,23.2,320.5,1024.6,25.8,16,178.1,15.3,7,,2011-10-30T07:32:48,2011-10-30T18:10:12,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-10-31,13.1,1.8,7.6,13.1,0.7,7.2,2.1,70.5,0,0,0,,0,0,27.7,14.6,159.6,1027.2,74.1,16,150.4,12.9,6,,2011-10-31T07:33:53,2011-10-31T18:09:02,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-01,15.9,6.9,10.8,15.9,4.5,10,5.1,69.2,0.022,100,4.17,rain,0,0,,16.3,9.8,1026.1,57,16,149.8,12.9,6,,2011-11-01T07:34:58,2011-11-01T18:07:53,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2011-11-02,15.8,5.3,9.6,15.8,5.3,9.5,4.6,73,0.022,100,4.17,rain,0,0,,12.6,176.9,1028.2,26.1,14.9,163.7,14.2,6,,2011-11-02T07:36:04,2011-11-02T18:06:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-03,17.1,6.8,11.2,17.1,5,10.5,5.7,70.6,0,0,0,,0,0,,16.3,183.4,1019.5,66.7,16,160.8,13.7,6,,2011-11-03T07:37:10,2011-11-03T18:05:39,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-04,14.8,7.7,11.2,14.8,4.3,10.7,3.9,64.1,0,0,0,,0,0,46.4,33.2,23.2,1016.4,66.7,15,104.5,9.1,5,,2011-11-04T07:38:16,2011-11-04T18:04:35,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-05,11.7,3.6,7.2,11.7,-0.4,5.1,-2.5,51.2,0,0,0,,0,0,33.5,22.9,30.4,1029.5,2,16,166.8,14.4,6,,2011-11-05T07:39:22,2011-11-05T18:03:31,0.33,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-06,15,2.8,8,15,0.6,7.6,3.4,73.8,0,0,0,,0,0,,14.1,162.3,1032.2,31.3,16,130.2,11.7,6,,2011-11-06T06:40:28,2011-11-06T17:02:30,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-07,19.1,4.8,10.5,19.1,4.4,10.4,5.8,76.2,0,0,0,,0,0,,11,177.3,1028.1,4.6,14.5,140.6,12.1,6,,2011-11-07T06:41:35,2011-11-07T17:01:30,0.4,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-08,20,5.5,11.3,20,4.2,11.1,5.8,72,0,0,0,,0,0,,10.8,188.1,1024.9,2,15.5,161.4,13.9,6,,2011-11-08T06:42:41,2011-11-08T17:00:31,0.43,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-09,17.1,5.3,10.8,17.1,5.3,10.8,6.3,76.4,0,0,0,,0,0,,14.6,180.7,1020.1,21.3,15.3,144.9,12.4,6,,2011-11-09T06:43:48,2011-11-09T16:59:34,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-10,14.1,8,9.8,14.1,6,8.6,6.7,82.1,1.637,100,20.83,rain,0,0,46.8,25.6,341.4,1012.2,95,12.3,110.4,9.4,5,,2011-11-10T06:44:55,2011-11-10T16:58:39,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
washington DC,2011-11-11,9.9,4.9,7,6.4,0.7,3.8,-4.2,45.3,0.022,100,4.17,rain,0,0,58.3,36.7,289.7,1014.5,37.5,16,139,12,5,,2011-11-11T06:46:02,2011-11-11T16:57:45,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-12,16.8,0.8,8.6,16.8,-2.1,7.4,-0.4,55.9,0,0,0,,0,0,33.5,20.6,198,1020.7,25.9,16,150.1,13.1,6,,2011-11-12T06:47:09,2011-11-12T16:56:53,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-13,17.9,7.4,12.8,17.9,4.8,12.3,0.8,46.5,0,0,0,,0,0,53.6,31.8,202.8,1018.5,75.6,16,112.7,9.8,5,,2011-11-13T06:48:16,2011-11-13T16:56:03,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-14,22.9,12.9,17.5,22.9,12.9,17.5,9.1,58.6,0,0,0,,0,0,48.2,28.5,198.6,1013.1,71.7,15.9,136.6,11.9,5,,2011-11-14T06:49:22,2011-11-14T16:55:15,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-15,19.1,13.9,17.5,19.1,13.9,17.5,11.5,68.6,0.033,100,12.5,rain,0,0,43.1,24,223,1012.6,94.9,16,88.2,7.7,4,,2011-11-15T06:50:29,2011-11-15T16:54:28,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-16,15.1,12,13.8,15.1,12,13.8,12.8,94.1,14.544,100,75,rain,0,0,44.6,25,326.9,1010.7,99.1,9.9,45.7,3.9,2,,2011-11-16T06:51:36,2011-11-16T16:53:43,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-17,11.8,4.1,8,11.8,0.4,5.4,-0.1,57.7,0.453,100,25,rain,0,0,45.3,29.9,325,1015.8,71,15.9,81.1,7.1,3,,2011-11-17T06:52:42,2011-11-17T16:53:01,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-18,8.1,1.6,4.5,6.4,-1.6,1.8,-7.7,41.6,0,0,0,,0,0,40.7,21.6,276.2,1030.2,9.4,16,145.1,12.6,6,,2011-11-18T06:53:48,2011-11-18T16:52:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-19,12.1,2.7,7.3,12.1,-1.6,5,-2.6,50.8,0,0,0,,0,0,,20.9,204,1028.9,53.4,16,141.3,12.2,6,,2011-11-19T06:54:54,2011-11-19T16:51:40,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-20,18.1,10,14.2,18.1,10,14.2,8.3,67.9,0.267,100,4.17,rain,0,0,37.1,18.6,193.2,1022.9,91.3,15.9,100.5,8.7,4,,2011-11-20T06:56:00,2011-11-20T16:51:03,0.84,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-21,17,10.8,13.4,17,10.8,13.4,12,91.7,2.348,100,33.33,rain,0,0,,17.8,36.2,1023.1,99.6,8.2,59.4,5.3,3,,2011-11-21T06:57:06,2011-11-21T16:50:28,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-22,16,10,11.7,16,8.5,11.5,11.1,95.8,14.04,100,83.33,rain,0,0,33.5,16.5,91.5,1020.8,100,5.1,37.9,3.1,2,,2011-11-22T06:58:11,2011-11-22T16:49:55,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-23,17,7.8,13,17,4.1,12.2,8.5,75.4,7.609,100,29.17,rain,0,0,62.5,34.8,307.3,1008.5,81.5,14.7,86.9,7.5,5,,2011-11-23T06:59:15,2011-11-23T16:49:24,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-24,16,3.8,9.5,16,1.9,8.4,0.4,55.6,0,0,0,,0,0,44.8,27.3,305.8,1024.1,13.1,16,135.7,11.6,5,,2011-11-24T07:00:19,2011-11-24T16:48:55,0.98,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-25,17.3,3.6,9.6,17.3,1.7,9,2.5,64.2,0,0,0,,0,0,,14,197.2,1024.2,21,16,136.1,11.8,6,,2011-11-25T07:01:23,2011-11-25T16:48:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-26,15.9,4,9.7,15.9,2.4,9.5,3.6,67.6,0,0,0,,0,0,,10.5,208.6,1023.6,79.1,16,83.2,7.2,3,,2011-11-26T07:02:26,2011-11-26T16:48:03,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-27,21.8,7.8,13.8,21.8,6.7,13.5,8.2,70.5,0,0,0,,0,0,49.1,30.7,194.4,1020.1,82,16,120.8,10.4,5,,2011-11-27T07:03:28,2011-11-27T16:47:40,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington DC,2011-11-28,20.9,11.1,16.1,20.9,11.1,16.1,11.3,74.5,0,0,0,,0,0,35.3,20,146.6,1018.3,91.2,16,112,9.7,5,,2011-11-28T07:04:30,2011-11-28T16:47:19,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA"
